truthful	my husband and i stayed here for three nights while visiting chicago as tourists. what a beautiful hotel! our room was lovely, the staff was super helpful and the location was convenient. they don't have an in house gym, but each day you can get a day pass to a cushy gym down the street. the restaurant in the hotel has a very yummy breakfast. the concierge helped us to make dinner reservations at the last minute our first night there. we were able to walk down the magnificent mile from our hotel, as well as through the gold coast and old towne neighborhoods. there are tons of great restaurants in the area (including the famous gibsons and the signature room in the hancock tower) as well as lots of shopping. there is currently a lot of construction going on near the talbott (they are building condos right behind it), but regardless we had a wonderful stay and would definitely stay there again when visiting chicago.
deceptive	the amalfi hotel in chicago advertises itself as family friendly, yet when i arrived with my children it was anything but family friendly. the staff seemed miffed and stuck up, and i had to wait for the personal check in. i was too worried that my kids would ruin the obviously really expensive furniture while i waited, and other guests (all single or couples without children) seemed annoyed every time i passed with my kids while i was trying to keep them entertained before we checked in. this might not be the best place to stay if you have a kid or two, even though it is advertised as such. i give you a great big thumbs down for false advertising, amalfi.
truthful	"i just returned from a 2 night stay at the hotel. i had requested a high floor, quiet room. neither request was honored. the windows are not well insulated, because the traffic, car horns and sirens continued all night long. on the first night two drunk parties woke us up in the hallway. the safe in our room did not work. someone had locked it before our arrival. one of the pictures under the tv had been removed, leaving a screw sticking out of the wall. the lights are so dim, that is next to impossible to read. a small alcove with a stained bench had a ""reading light"" that was about 50 watts. our room key cards didn't work, so we returned to the lobby where they recoded them. upon returning to our room, they didn't work again and we stood there trying over and over again until finally we succeeded with no help from the staff. the bathroom is small and has no fan, so the steam covers the mirrors, and unless you leave the bathroom door open, it does not clear. on friday night one small cookie was left in our room. what about a second guest. are we supposed to split a 2 inch diameter cookie???!!!! on sunday the phone rang with a 7 am wakeup call. we had not requested to be woken up!!!! the concierge did not know the way to get to o'hare by train, and gave us a longer route than was necessary. i have stayed in much better hotels in chicago...quieter and more spacious, more elegant and worth the money. this is definitely not worth $400 a month. (by the way, i live in washington, dc and am used to city noise. this was unacceptable!)"
truthful	we recently stayed at the intercontinental hotel for a week. the hotel was in a wonderful location and the service was great. we found all of the staff very helpful and prompt. we highly recommend the intercontinental for any travel needs whether it be for business or pleasure.
truthful	i stayed at palmer house for one night in early january this year. during the check in, the front desk lady asked me to show my confirmation letter of my reservation. i did not bring the confirmation with me because i had not been asked to present it in other places during check in.so she asked to print out one copy in their business center and bring the confirmation to the bell station to get the room key. i did what she told me and went to the bell station. however, people at the bell station was totally confused and none of them have the key. a bellman was nice enough to help me go ask their staff at the front desk. i finally got checked in after waiting at the lobby for about 15 minutes. as other people pointed out before, the room i got was small and old with a twin bed, and i could hear people next door using the bathroom. this was not a pleasant experience, even though i paid over 100 dollars to the hotel.
truthful	my daughter and i woke in the morning wanting to go swimming. when we arrived at the pool the water was covered by a white scum. i then attempted to use both of the phones at the pool, one white phone and one emergency red phone, to call the desk. both were out of service!!!! i am glad there wasn't an emergency. as we were exited the pool area i ran into a hotel employee and told her about the problems and then asked her to call us when the pool was clean.... never heard back.
truthful	this hotel was great - in a great area right downtown and close to everything. the daily happy hour had great food, wine and premium liquors. the free breakfast was even better! actually i believe everything was included breakfast/happy hour/business center/wifi. our room was a king size facing the back of the building. really clean new and comfortable. small touches such as books and cds to enjoy made the room feel less like a hotel - would highly recommend.
truthful	stayed at the fitzpatrick as a result of all of the glowing reviews on tripadvisor and to avoid the normal corporate hotel. good location but the room was dirty, and not just from the last housekeeping. it was dingy: a place where you needed the slippers they provided. and this was a suite. also, the refrigerator was caked with ice and didn't work. furthermore, because my travel agent had mixed up the dates i was to travel, i showed up a day late. the hotel said it wasn't a problem and that i wouldn't be charged for the no-show the night before. i had my travel desk verify this with the hotel management the same day. then the fitzpatrick charged me for both nights and refused to reverse the charges after many attempts to resolve. neither i nor my corporate travel desk will use the fitzpatrick again. two dots only because it's in a good location and because the lobby was clean. i'm generally easy to please and slow to complain but this was bad.
deceptive	the affinia chicago is a wonderful place to stay, my husband and i stayed there for a week to visit some family and had an amazing time. the rooms were very well organized and comfortable, the staff there are very friendly, and the food there is more then amazing. we are defiantly going back next year.
truthful	i have traveled to chicago many times for business, and so i have expectations of hotels based on reasonable comparisons. there was nothing dramatically wrong the sheraton, but it was simply overpriced for the quality of the hotel. it almost looked as if an accountant walk through the hotel looking for places to cut costs. the carpets were old, there was only one bar of soap in the bathroom, towels and linens were older than i expected, the rooms were in need of some redecorating, etc. during the week i was paying $349 per night for a room, and it simply was not near the quality i expected for that price. one positive to notice that the fitness room was quite good. plenty of aerobic machines with tvs, weights, etc. location is also quite good (perhaps the reason for the high price) with close walks to michigan avenue and the river. in summary, i think you can find a much nicer hotel in a much better price in downtown chicago.
deceptive	my family and i recently attended a wedding in chicago and stayed at the swissotel. it was much nicer than we expected. we are used to staying at mid-class hotels and this, by far, was one of the nicest places we've stayed. the beds were so comfortable and the crib the provided for my infant son was great quality - i was concerned that we would get a rickety 1970s crib! the bed sheets were so soft that i wanted to take them home! we will definitely go back to this hotel the next time we are in chicago.
truthful	my stay at the the james was perfect. my room was thoughtfully designed: the lighting, the storage space, the bar area, the eating nook and everything else in the room was purposeful and pretty to look at. the staff was friendly and and genuinely accomadating. the restaurant (primehouse) echoed the above. great service and one of the best steaks i've had in a very long time.
deceptive	the amalfi hotel has become my absolute favorite place to stay when i visit chicago. this place really knows how to treat their guests. they serve a complimentary breakfast on every floor and even have ipod docking stations in the room! if you want to watch a movie you can just borrow it from their collection. i took advantage of the free wi-fi and the plush bathrobes. while i stayed there i had to try the spa services that were offered. wonderful experience! the staff really made me feel comfortable during my stay and i will definitely be staying there again on my next trip to chicago.
deceptive	our experience at hotel monaco was wonderful. my fiancee and i stayed two nights in the tranquility suite--absolutely exquisite! we had wonderful room service and practically never had to leave our room. (except to go to the gym :) i was able to do yoga on the trip because they had yoga accessories in the room! i was surprised by that. this hotel was the definition of 'luxury', they had anything we needed and more. my fiancee said we were staying at a really 'nice' hotel but i had no idea until we walked in the door. as soon as you walk in you are met with the charming atmosphere and luxurious decor. i have to admit, cheesy as it may sound, i felt like a queen all weekend long :) most of the time i have at least one problem with the hotel i stayed at, but i have to say at this point i have no complaints at all about hotel monaco and i will definitely look forward to staying there again during my next trip to chicago.
deceptive	"after staying at the omni chicago hotel recently, i was nothing but disappointed. this ""luxury hotel"" obviously spends too much money on their marketing to convince people how luxurious they are and not enough on actually making their hotel comfortable. when i arrived, my hotel room was devoid of towels, and after calling down to the front desk, it took three hours and two more calls to finally get some fresh towels delivered. on top of that, when i went to connect to the internet in my room, the wifi signal was too weak and i was forced to go out into the hall to connect with my laptop! for the exorbitant price they charged me for one night in their ""superior corner suite"", i could have stayed a week at a holiday inn, and after this stay, i wish i had."
truthful	i booked this hotel on priceline for 4/13, and a week later called the hotel directly to add 4/12 to our stay. the receptionist confirmed my reservation confirmation# and gave me a lower rate for both nights for the same king suite. when we arrived at check-in, there was no record of my 4/12 reservation whatsoever. the hotel was also fully booked, leaving my tired, hungry family and i high and dry with nowhere to go. the only decent thing that happened with this whole debacle was that lisa at the check-in desk called around to several other hotels close-by to find us a room, and seemed to be the only employee working at a very busy time of evening. we ended up at embassy suites for both nights and had a very pleasant experience there.
deceptive	let me just preface this by saying that i absolutely loved my stay at this hotel. i chose it largely for location as i don't really love to walk that much and i was incredibly pleased with its situation in the city. it was just a couple blocks away from several museums and shopping districts but my husband and i mainly ventured out for food, of which there were great options and the concierge was a great help. we had originally booked the king guestroom but upon arrival were upgraded to the deluxe king guestroom by the front desk. everyone was remarkably friendly and helpful which is something i look for and remember when i go to stay in a location again. our room was amazing. seriously amazing. it was so chic and i just loved the headboard over our bed. there wasn't one little spot of dust to be found. the bathroom was gorgeous and we made full use of the two bathrobes in the closet. we didn't take anything from the snack bar but it all looked delicious. we had dinner at david burke's primehouse. i cannot recommend the ny ribeye more highly. it was fantastic. for dessert we had the brown butter corn cake. i've been trying to replicate that dish ever since i got home. i'm sad to say that i didn't get a chance to try any of the treatments at spa by asha but i definitely will make a point to on my return visit. the james chicago made our trip to chicago memorable. the staff was friendly, the hotel beautiful, and the food delicious. what more could you want?
truthful	warning: food poisoning alert!!! the room was dirty, the shower had mold and the handle in the shower my daughter cracked her head open on. the elevators were absolutly terrible they made me dizzy every time i went on it. they hade pasta night and they put out a bowl of noodles and sauce and i couple of rolls well you get what you pay for. what was worse is the sauce must of had bad meat in it because my family got so sick. the one thing that was nice was the location which was right by michigan avenue. the second night we left and went to another hotel which was 80 bucks cheaper and 100 times nicer. do not stay here
deceptive	"my husband and i decided to plan a romantic get-away for our one year anniversary when we stumbled upon the talbott hotel in chicago. we decided to book the ""personally yours romance package"" for our stay. when we arrived at the hotel, the staff was very friendly and approachable. the personalized key cards we received upon check-in were a wonderful touch. each night, we would return to our suite to find the linens turned down and rose petals scattered across the bed. the personal concierge even helped me plan a special outing for my husband and i to see a chicago cubs baseball game. i would recommend this hotel to anyone planning a weekend away."
truthful	my stay at the ambassador east was great! the hotel is in a great location in the charming gold coast neighborhood of downtown chicago. gave me the feeling of staying in a chicago neighborhood vs. the concrete jungle of downtown, but the magnificent mile and rush street are just a few blocks from the front door. the staff was very friendly. also, really enjoyed having drinks in the historic pump room. they had a live band on saturday, and i really enjoyed looking at the pictures of the celebrities throughout the lounge that visited from years gone by. definitely recommend it.
deceptive	how should i start? well, after staying at the ambassador east hotel, i realized it was my favorite hotel ever. the rooms are amazing. the food is great. the pump room bar is awesome. i love this hotel. if your ever in chicago, the ambassador east hotel is the place to go.
deceptive	i was sorely disappointed with the sheraton chicago. from the outside it looks like a great hotel, and i guess the inside was clean enough but the decor was really boring and frumpy, not what i expected when looked at the website. the front desk staff was nice enough at first, but when i asked for the wifi password they told me i had to pay extra. i mean come on, i'm paying over 200 bucks a night and wifi is extra? the lady who checked us in got a little snippy about it and said it says so when you make the reservation. (note to self, don't let your husband book a hotel without checking first about what amenities are offeredd.) so things started off on the wrong foot anyhow. i guess the positives for this hotel are the location and the lakeview (from some of the rooms) and it seems pretty safe. other than that i was not impressed for the price - i've stayed in big city hotels for half the price that had better linens, a better restaurant, where they got your room cleaned up at a reasonable hour (we stayed two nights and we didn't get our beds made and fresh towels until almost 5). i guess the most unpleasant thing was the odd smell - not musty per se but maybe like chemicals they use to cover up a mildewy smell. in general it seems lke it's on the decline and the staff knows it, they're just kind of lackadaisical. i wouldn't stay there again.
truthful	a bunch of us got together and we had a great time in this hotel we asked for limes and they gave us like a punch bowl of them the rooms were so awesome you really have to see it to believe how extradionary this hotel is i love the decorations on every floor and being surrounded by such elegance. will definitely stay here again
deceptive	the ambassador east hotel is a terrible place to stay. all of the rooms are old and dirty as though they haven't been cleaned or remodeled for years. the hotel staff is not friendly or accomodating. do not waste your money in this crappy old hotel full of rude employees.
deceptive	my husband and i went to chicago for three nights for a quick get-away. we chose fairmont chicago millennium park because it was located at the heart of the city, downtown chicago. the hotel itself was very elegant and modern. the bed was extremely comfortable and i was able to wake up with music from my ipod. i would definitely stay with them again.
deceptive	we were amazed by this hotel. the first great part is the location. its so close to some of the great shopping the city has to offer. the view from the terrace suite at night was breathtaking looking over chicago. they even had a florist, as i bought my wife a rose. the menus, the lobby, everything was fantastic. the room was clean when we arrived as it was every time we came back to it each day. i didn't use the fitness center but it looked very nice, i did however visit the bar....and when i return to chicago, i will again.
truthful	"i selected the talbott after 3 hrs comparing hotels online. we have had wonderful experiences with boutiques (monaco, allegro) and assumed this would be comparable. good points: the lobby is beautiful, and one staff member took roses i bought for my wife and arranged them nicely. the many problems: when my wife called with a question on our arrival day, the agent could find no reservation -- 15 mins later she was transferred to another person who found the record instantly. when we arrived, the lobby was stuffed with students; nobody tried to manage the group, several of whom pushed ahead to the check-in desk. we left our bags and went out for 2 hrs so we could check in with less hassle. we finally were checked in, after waiting 15 mins while the confused desk clerk searched for rooms. when we got there, our room had not been made up from the last guest. when we complained, we were given an ""upgrade"" to a room that was old and uninspired. chairs are scuffed, closet shelves are bowed, the air conditioner is noisy, and a wall lamp is loose. the view is of a construction site. movies-on-demand are dated. we expect this from a budget hotel, not one positioning itself as elegant and upscale. when we returned after an evening out, the card reader to open the main doors did not work. one staff member admonished us (really) for not using the reader, when in fact we had tried. this was embarrassing, as others were standing in the lobby. i tried to access the hotel's wifi network, but was only given a $9.95 upgrade option. i called the desk, and was told to ""click past it"", which of course did nothing. it wasn't until 2 hrs later the complimentary access worked. we are pretty easygoing; we love good treatment and tip handsomely. if we had only 1or 2 problems, we wouldn't write. in fact, we would not have written except the hotel did not make things right. the president wrote a letter, and suggested others at the hotel would be in touch...nobody ever was."
truthful	we booked our room at the swissotel on hotwire for $88 (unbelievable rate!) and were extremely impressed with the swissotel. the staff was so polite and catered to our every need. the room was oversized, clean, and had a large bathroom. we had a partial view of lake michigan, which was an added bonus. on the 42nd floor, they have a spotless workout room and pool with a view of the city and lake from 3 sides. spectacular! we sat in the hot tub and looked down on navy pier. we can't wait to go to the swissotel again!
truthful	this hotel is the perfect location for downtown chicago shopping. the only thing is the pool is extremely small - it is indoors, but looks much larger on the website.
deceptive	my husband and i stayed at the conrad chicago on our 1st anniversary tripped and had a wonderful experience thanks to the staff. not only is the hotel and a great location with many places to eat and socialize within walking distance, but they rooms were also clean and quiet. the staff was helpful and accommodated our requests. we'll definitely be staying here again next time we visit chicago! also if you stay you must eat at the restaurant. fabulous food!
deceptive	our stay at the sofitel was definitely below our expectations. the staff was less than nice to me after i waited several minutes until i was noticed. at first, my reservation could not be found, so i was provided a spare room. the hotel was fairly neat. however, once we got to the room, and onto the bed, we found the bed to be noisy. just sitting on it made a squeaking noise that was unpleasant. we immediately called down to the front desk and informed them of our concern. we were told to go back downstairs to settle things out. once we got downstairs, we were provided with another room number. however, we had to wait half an hour for another room to be cleaned and prepared. for such a well reviewed hotel, i was highly disappointed with the amount of time i had to spend to get settled into a room.
truthful	just returned from a week in chicago with the family. this hotel was perfect for us. location is great, kids loved the pool as a place to wind down after a day of museums, touring, ball games, etc. we checked in through hilton honors desk as opposed to the regular check in line. even though our reservations were through priceline at a reduced rate, they gave us a pick of the the rooms. the room had a large closet which helped with the amount of gear we had with us. used valet parking which was hasselfree. we had a great experience and would stay there again.
deceptive	worst high priced hotel i've ever stayed at! i had a business meeting in chicago and heard good reviews from a few co-workers thought it would be a nice place to stay but was a little upset with my experience with swissotel in chicago.front desk clerk was very rude at check in, valet parking was great until they brought my suv around front with a quarter size dent in the passenger size door, the hotel refused to pay for the damages. the room was very beautiful besides the faint mildew smell in the room. room service was great and very pleasing!our business meeting took place in the st gallen room where our meeting took a little disruptive turn, there was construction going on during that time and was very hard to hear the announcer in our meeting. other than that the hotel was beautiful but the stay wasn't as great as i expected, you may want to book somewhere else if you have a business meeting to attend in chicago.
deceptive	i stayed at the sofitel chicago water tower hotel a couple of weeks ago while in chicago for 3 nights. i must say, i was not impressed. this is an example of a hotel that tries too hard with little result except for inflating your bill. to start with, the hotel lobby was totally gaudy. it had sculptures and artwork that seemed meaningless and i guess was supposed to give an air of style. the room was ok i suppose, but certainly not worth the premium price i paid for it. the hotel food was presented like it was some kind of amazing french cuisine, but the food, while arranged nicely, tasted unremarkable and again, was overpriced. my final verdict is avoid this hotel if at all possible. it is simply not worth it.
truthful	"i would not recommend staying at the swissotel in chicago. i was travelling with a friend and we arrived at different times. she had booked the hotel but had added my name to the reservation since i would be arriving first. the ""night manager"" at the hotel was extremely rude and told me i could not check in since they could not find the note about my name being on the reservation. (this was their mistake) they told me i could sit in the lobby for 4 hours until my friend arrived. they did nothing to try and help me until i stood there and complained for twenty minutes. i can't believe that a ""manager"" would treat a customer this way. there are other great hotels in chicago. this hotel is not worth the aggravation!"
deceptive	"i recently stayed at the amalfi chicago with my wife on a business trip. we decided to combine business with pleasure and made a long weekend out of our stay after business was concluded. we enjoyed the luxurious in-room spa service and stayed in the superb one bedroom suite with incomparable views of the surrounding city. the individualized attention from check-in to reservations was exceptional and better than what we usually receive from concierge service. the amalfi actually delivered what they promised and more. our weekend was more relaxing and enjoyable due to the excellent training of the staff and the amenities offered on site. the hotel's design is modern and sophisticated with the decor being a delight to the senses. lots of color and clean lines made a great impression and felt both modern and comfortable. breakfast is served on each floor or in room and my wife especially appreciated the availability of the fresh fruit and yogurt. being of european descent, i enjoyed the croissants, whole grain muffins, real butter and marmalade. we also brought along our standard poodle, sterling, and the amalfi is one of the few luxury hotels that allow for pet accommodations and understand that your pet is part of the family. we purchased the pet pamper package and this allowed sterling to have his days while we had ours and we reunited in the evenings. sterling slept in our room as usual at the foot of our bed and this contributed to our feeling ""at home"" while away. for pet lovers this is a big plus. finally, transportation to and from our corporate jet was arranged with ease by the hotel so we did not bring an assistant with us on this trip to handle these arrangements as is normal. this allowed us a bit more privacy and it is scarce for us to be able to do this, another appreciated bonus of our stay. thank you amalfi for a superb experience."
deceptive	"i stayed at the ambassador east hotel this past summer for 5 days and it was the worst hotel experience i have ever had! firstly, the sheets that were on the bed seemed as if they were the same ones the previous guests had left on there; they looked dingy or just plain dirty. second, i went to function one night and came back in late so i was really tired the next morning, hence i slept in late. i put the ""do not disturb"" sign on my door and the room service still came knocking down my door asking if they can come and clean. obviously, the room service lady can't read. third, and worst of them all, when i checked i was only allowed valet parking so i gave up my keys hoping to get back my car in one piece. well, the next morning when i asked for my car to be retrieved, there was a big dent in the driver's door of my 2010 mustang! i was livid and the valet guy was insisting that he got it like that. in the end i had to get my door repaired on my own! the only thing i liked there was the food and it wasn't even all that. i was so disappointed and so i'm warning everyone to think twice before you make a reservation."
deceptive	i stayed at the millennium knickerbocker for 3 nights while on a business trip, as it was conveniently located a few blocks away from the office i was visiting, and just about everything else for that matter. the lobby was absolutely beautiful, and the staff was beyond courteous and extremely helpful. the rooms were elegant and spacious, and i instantly felt right at home. the large flat screen tv as a nice touch and tv options were many. i headed downstairs to the bar for a drink, and was amazed at how well kept it was, as well as how nice everybody was. as this was my first time i asked the bartender about the area around and he gave me great advice about some places to check out. all in all this was a great experience, and next time i'm in the area, i will definitely be staying here. i'd recommend the millennium knickerbocker to anyone traveling to chicago.
truthful	here are some pros and cons: pros: -good location -nice staff -clean room cons: -lack of bathroom amenities (i get better items at a holiday inn) -housekeeping wasn't so great... 1. a bathroom rug was taken out of my room (no idea why) and never returned it. the marble floor in the bathroom was very dangerous when slippery...i had to throw towels on the ground to make sure i did not fall. 2. i was charged for items i did not take out of the minibar.
truthful	"we stayed at the swissotel for a three day weekend, and were disappointed to see the construction when we arrived. is it just me, or is this information not clearly stated on their website? a giant tarp where a lobby should have been was pretty weird and unwelcoming. the room itself was fine. more bland and generic than the ""european elegance"" claimed on their website. the lack of hot water, was definitely not fine though. there were a couple pluses to our stay at swissotel. the location is good, the bed was comfortable and the room was clean. these few good points certainly did not redeem our experience, and i wouldn't pick this place again, even post-construction."
deceptive	i had high hopes for the ambassador east hotel, i really did. it seemed like a nice enough place with reasonably close beach access. i arrived to the hotel on a tuesday afternoon. i was immediately surprised by the state of disrepair that the building was in. i could actually see two members of hotel maintenance in the parking lot sitting in their truck, doing nothing. as i walked in, nobody greeted me, and nobody offered to take my bags. the hotel furniture looked quaint and outdated, with a fine covering of dust. i went to the counter to check in and the disinterested girl working barely glanced at my papers and slid me my keys, all while avoiding eye contact and typing on the computer. i got to my room, and despite specifically asking for nonsmoking, there was a distinct smell of cigarettes inside and in the hallway. having paid extra for an upgraded room, i was extremely disappointed by the condition inside. the drinking glasses were filthy, the towels smelled of mold, and there was actually trash that was left in the bathroom trash can. the television was a basic crt that looked to be about fifteen years old, and there was no channel guide, though i suppose i didn't need one for the six channels that it had. i had heard good things about the food at the ambassador east hotel, but alas, there was no respite here. the room service that i ordered took forty minutes to arrive, and my steak was cold and cooked beyond well done. elsewhere in the hotel things were no better. everywhere i went, from the pool to the bar, the staff was hasty, rude, and completely uninterested, and nowhere was particularly clean or well decorated. i really wanted to like the ambassador east hotel, but unfortunately the best part of my stay was checking out.
deceptive	"the ambassador east hotel is a business that certainly strives to keep its customers satisfied. upon my entrance at the ambassador east, i was greeted warmly. the staff was incredibly pleasant, and the accommodations were top-knotch. the food served at the award-winning ""pump room"" was to die for, and the service was fast but friendly."
truthful	this is a great hotel but there is no way that i would recommend it until the construction around it is complete. the elevator is the alley starts for the construction site behind at 5:30am and goes on into the night. dumpster filling and emptying also seems to go on 24/7. worst of all, the restaurant is open to the sidewalk cafe here and the rats go scampering from the construction next door to street to grating. ugh!
truthful	negative points: 1. i guess they gave me the worst room. it's small room with a king size bed even though i'd requested a room with two queen beds. 2. no roll away bed was available so i had to sleep on the floor. 3. the tub in the bathroom would not drain. 4. no exhaust fan in the bathroom. 5. broken furniture. plus point: 1. convenient location.
deceptive	the intercontinental chicago hotel is one of the finest hotels i have stayed at in a long time. the atmosphere upon arrival was one of elegance and beauty. the staff welcomed us and catered to our every need. the rooms were plush and very romantic. interior decor was breathtaking. it is definitely above a 4 star rating and i would not think twice about coming back here. it received my highest recommendation.
truthful	my wife and i stayed here in the middle of february 2005. we took the (el) subway to the hotel from o'hare. it was very convenient. the lobby was nice and the room was clean and comfortable. i've stayed in many a hotel room, this bed was the most comfortable i've ever slept in. the hotel is located in a great area and close to everything. walking distance to almost all the interesting sites chicago has. would definetly recommend this hotel to anyone visiting this great city.
truthful	"we got an awesome deal through priceline for a friday - sunday stay at $75 for each night. the hotel is very centrally located on michigan avenue ""the magnificent mile"". you can walk to a ton of shops & there are plenty of restaurants handy as well. the hotel staff was very friendly, and the room itself was gorgeous. very modern decor. not drab & typical like most other chain hotels. if staying in chicago we definitely will be staying there again. price for valet parking overnight was insane ($42/day), but what do you expect in a big city."
deceptive	after arriving at the sofitel chicago water tower hotel i was greeted with rudeness and snubery. my room reservations had been double booked, and instead of the suite i expected, i was given a much smaller guest room. instead of having a concierge i had cockroaches. the dining left me wishing for fast food. the bar left a bad taste in my mouth with the cheap liquor and hot beer.
deceptive	very beautiful hotel with a wonderful view. the dinning selection is one of the best i have seen in chicago. i have stayed many places downtown chicago and nothing matches this. i am a single mother with two children and the concept of having a day care facility on site is just not great for me but for my children as well. the shopping area has great selections right outside of the doors. the biggest thing that i have to say is that the customer service was great with everything that i needed. i give the hotel a 5 out of 5.
truthful	if i didn't have to stay here, i wouldn't. without exception, i swear i am not lying, every day of my stay brings a new problem. over the past 3 months, i have stayed here 6 times for 3 nights at a time; problems every time. from the wrong food with room service, to room keys that dont work, unrefreshed bath towels, forgotten and dirty in-room coffee service, unclean ice bucket overnight, forgotten room cleaning, inability to connect to the internet....i'm too tired to keep writing all the problems. for the price of this chi-chi downtown hotel, i expect more. finally, their team is certainly not trained in customer service. the front desk teams have attitudes, and aria's hostesses think they are something else. i'm stuck using this hotel since it is adjoined to aon, but i would never go back if i had a choice. the only good thing is the food at aria - outstanding.
deceptive	i am often traveling on business and i always try to stay at the james. the modern design of the lobby and restaurant with wood and glass creates a luxurious atmosphere and the streamlined, comfortable room design give an upscale aesthetic like that of a penthouse loft apartment. the availability of computers and coffee in the james' business centers means i do not have to lug my laptop around the hotel. the james provides the perfect setting for business travelers and is a cozy place to retire to in the evenings. the ease of breakfast service in the rooms means that i do not have to stress or rush, as my time is valuable. i love the james.
deceptive	do not stay at this hotel! a friend and i booked a 3-night stay one weekend when we were visiting a friend in chicago. though it was a bit pricy, we decided on the knickerbocker because it was in a great location, and the rooms looked large and well-kept. our flight was delayed so we arrived a few hours after the designated check in time. however, despite calling the hotel in advance to notify them of our delay, when we arrived they gave us a hard time and we had to wait an hour until we were allowed up to our room. the concierge and manager were both extremely rude to us, and made it seem like we were a huge inconvenience to them by arriving so late. to top it off, the maid service was terrible. the only thing they seemed to do was make the bed; no vacuuming, no fresh towels, etc. we didn't want to stay the third night, but were forced to in order to avoid a ridiculous cancellation fee. this hotel is way too much money for the services they provide, you'd be better off staying in a motel 6.
deceptive	i recently stayed at the swissotel chicago with my husband and two children. while the room was comfortable, i did not think that it was the best choice of hotel for those with children. the main reason for this was the dining. while the in house restaurants had children's options, there were not any other dining options that were a bit more informal. anyone with children knows that you don't want to take them to a sit down restaurant at certain times. this was especially true since we were traveling. we arrived at the hotel with tired children in hand and wanted to eat a quick meal and then put them to bed. however, our only real options on location were these fancy restaurants. this was certainly not the most family friendly of options for a hotel with a kid friendly package.
deceptive	the chicago palmer house disappointed me. i chose it because it a hilton hotel, but it definitely does not live up to the standard set by this name. my first impression was a negative one when i was greeted by a rather rude staff. my room might have been luxurious years ago, but the general impression was that it had not been cleaned regularly and could use a little freshening. the bathroom was obviously newer but the shower was difficult to use and the water pressure was absolutely horrible. the food served by the room service and at the hotel's restaurant sounded delicious on the carefully crafted menus, and the high prices made me expect delicate cuisine. the food simply did not deliver its promises. everything tasted very bland and the portions were ridiculously small. the location of the hotel might seem like an advantage, since it is in downtown chicago nearby many touristic attractions: however, the windows in my room did not protect me from the constant noise of cars going by. overall, this hotel would be decent if it did not advertise itself as a luxury hotel and did not use the hilton name and price range.
truthful	"upon first entering the hotel, we were greeted by the most friendly and helpful bellmen i have ever encountered. through our 2 week stay, they told us to ""have a nice day"" as we left in the am and welcomed us back upon our return. breakfast is served in the am, and the servers were as delightful as the bellmen. it was a very enjoyable stay."
deceptive	on a recent business trip to chicago, i had the unfortunate circumstance of staying at the fairmont chicago millennium park hotel. upon entrance, the lobby is beautiful and the hotel seems very nice. however, as i approached the check in counter, the woman working there was very terse and rude to me. they had me booked in the wrong kind of room and when i asked about changing it, i was snubbed and made to feel like it was a tremendous imposition for them to accommodate me. after a half hour, i finally received the correct room. the linens on the bed were of a very cheap quality, they were scratchy and had a musty smell. also, the bathroom wasn't cleaned properly as there was still trash in the waste basket (including a condom) and there was no shampoo. also, i had a coffee pot in the room but no coffee. when i called the front desk to ask for some, they told be it was not free and would i like to charge the coffee to my account. i found this hotel to be shocking and highly recommend that no one stay there.
truthful	the location of this hotel is excellent. the hotel itself is not a 4 star like they say - in my opinion. the room decor is horrible (probably more european than i am used to) and the room is small and furnished like an old apartment. on the upside, if you want to stay in a great location, feel safe, and can put up with some aesthetic issues and can get a great deal then this will work. i prefer westin or marriott...something that you can count on.
deceptive	the talbott hotel claims to be chicago's premiere small luxury hotel. after staying there and experiencing the service, environment, and the hotel in general, i can say with confidence that this just isn't true. i arrived with rather high expectations due to the claims made by the hotel and some of the reviews posted on their website and i was immediately disappointed. no one came to my car to collect my bags and i was forced to lug them inside myself. the doorman was polite but failed to even open the door for me, leaving me to fend for myself while trying to carry my bags. once inside, the atmosphere was not what i expected. the lighting was poor, leaving the lobby dark and it looked like a dingy setting with a glossy veneer in an attempt to hide the degenerate state of the building. the carpet looked dirty, as if it hadn't been vacuumed or washed in quite some time, and up in the corners where the walls met the ceilings there was visible water damage. when i arrived at the front desk, i was forced to wait over five minutes until someone came out to help me. after checking in i went up to my room and was once again disappointed. the bed was very uncomfortable and i ran the shower for ten minutes without ever receiving any hot water. that night i ordered room service. the food took 45 minutes to get to my room, and when it finally arrived it was cold. the fitness center had a very small selection of machines which caused long lines while waiting to use them. i would certainly not recommend this hotel to any of my friends, and probably not to my enemies either. stay away!
truthful	just spent three nights at the amalfi hotel, while in chicago on business. booked a king-corner room and loved it. largest room i've ever had in a hotel in chicago, incredibly comfortable, very clean. the breakfast and evening cocktails were a nice bonus too. and the location couldn't be beat. walking distance to the the river, the loop, michigan ave shopping and convenient to public transportation. i noticed a number of reviews commented on the noise; yes there is some street noise, and the building across the street is under construction (the noise from that was usually between 730-4, if you want to sleep late during the week ask for a room on the back side) but really, in downtown chicago it's not going to be silent, if you want silence stay in the suburbs. if you want a great hotel (at a great price) right in the thick of everything, stay at the amalfi.
